query,no,token,pos
전주 여행,415,구일집,NNP
전주 여행,415,Jeonju,SL
전주 여행,415,Hanok,SL
전주 여행,415,Village,SL
전주 여행,415,밥집,NNG
전주 여행,415,술집,NNG
전주 여행,415,일단,MAG
전주 여행,415,맛있,VA
전주 여행,415,으면,EC
전주 여행,415,그걸로,NP+JKB
전주 여행,415,충분,XR
전주 여행,415,한옥마을,NNP
전주 여행,415,맛집,NNG
전주 여행,415,목대,NNG
전주 여행,415,에서,JKB
전주 여행,415,내려와,VV+EC
전주 여행,415,점심,NNG
전주 여행,415,고자,EC
전주 여행,415,이곳저곳,NNG
전주 여행,415,돌아다니,VV
전주 여행,415,발견,NNG
전주 여행,416,전동성당,NNP
전주 여행,416,입장,NNG
전주 여행,416,시간,NNG
전주 여행,416,오늘,NNG
전주 여행,416,소개,NNG
전주 여행,416,한옥마을,NNP
전주 여행,416,빼놓,VV
전주 여행,416,명소,NNG
전주 여행,416,전동성당,NNP
전주 여행,416,입니다,VCP+EF
전주 여행,416,너무,MAG
전주 여행,416,아름다운,VA+ETM
전주 여행,416,모습,NNG
전주 여행,416,구요,EF
전주 여행,416,288,SN
전주 여행,416,지정,NNG
전주 여행,416,다고,EC
전주 여행,416,합니다,VV+EF
전주 여행,416,그리고,MAJ
전주 여행,416,입장,NNG
전주 여행,416,시간,NNG
전주 여행,416,다녀와야,VV+EC
전주 여행,417,짜장,MAG
전주 여행,417,맛집,NNG
전주 여행,417,수정관,NNG
전주 여행,417,짜장,MAG
전주 여행,417,강추,NNG
전주 여행,417,먹여,VV+EC
전주 여행,417,줄께,VX+EC
전주 여행,417,중화요리,NNG
전주 여행,417,입니다,VCP+EF
전주 여행,417,인터넷,NNG
전주 여행,417,데프콘,NNP
전주 여행,417,짜장,MAG
전주 여행,417,으로,JKB
전주 여행,417,유명,XR
전주 여행,417,더라고요,EF
전주 여행,417,솔직히,MAG
전주 여행,417,짜장,MAG
전주 여행,417,어디,NP
전주 여행,417,어도,EC
전주 여행,417,배신,NNG
전주 여행,417,없이,MAG
전주 여행,417,맛있,VA
전주 여행,417,습니다,EF
전주 여행,417,여긴,NP+JX
전주 여행,418,풍년제,NNP
전주 여행,418,수제,NNG
전주 여행,418,초코파이,NNP
전주 여행,418,Poongnyun,SL
전주 여행,418,Bakery,SL
전주 여행,418,PNB,SL
전주 여행,418,Bakery,SL
전주 여행,418,Choco,SL
전주 여행,418,Pie,SL
전주 여행,418,에서,JKB
전주 여행,418,봐야,VX+EC
전주 여행,418,초코파이,NNP
전주 여행,418,풍년제,NNP
전주 여행,418,Jeonju,SL
전주 여행,418,Hanok,SL
전주 여행,418,Village,SL
전주 여행,418,PNB,SL
전주 여행,418,Bakery,SL
전주 여행,418,Poongnyun,SL
전주 여행,418,Bakery,SL
전주 여행,418,in,SL
전주 여행,418,Jeonju,SL
전주 여행,418,si,SL
전주 여행,418,우리,NP
전주 여행,418,만든,VV+ETM
전주 여행,418,달달,MAG
전주 여행,418,초코파이,NNP
전주 여행,418,어머,IC
전주 여행,418,이건,NP+JX
전주 여행,418,어야,EC
전주 여행,418,한옥,NNG
전주 여행,418,마을,NNG
전주 여행,418,에서,JKB
전주 여행,418,여럿,NNG
전주 여행,418,보이,VV
전주 여행,419,알라딘,NNP
전주 여행,419,100,SN
전주 여행,419,자평,NNG
전주 여행,419,레시피,NNG
전주 여행,419,레시피,NNG
전주 여행,419,Happy,SL
전주 여행,419,Travel,SL
전주 여행,419,김주미,NNP
전주 여행,419,지음,NNG
전주 여행,419,즐거운,VA+ETM
전주 여행,419,상상,NNG
전주 여행,419,2013,SN
전주 여행,419,평점,NNG
전주 여행,419,구판,NNG
전주 여행,419,절판,NNG
전주 여행,419,처음,NNG
전주 여행,419,되게,MAG
전주 여행,419,아기자기,MAG
전주 여행,419,해서,VV+EC
전주 여행,419,기대,NNG
전주 여행,419,는데,EC
전주 여행,419,직접,MAG
전주 여행,419,되게,MAG
전주 여행,419,편집,NNG
전주 여행,419,너무,MAG
전주 여행,419,조잡,XR
전주 여행,420,맛집,NNG
전주 여행,420,교동,NNP
전주 여행,420,시래,NNP
전주 여행,420,시래기,NNG
전주 여행,420,국밥,NNG
전주 여행,420,전문점,NNG
전주 여행,420,옥마,NNP
전주 여행,420,맛집,NNG
전주 여행,420,교동,NNP
전주 여행,420,시래,NNP
전주 여행,420,시래기,NNG
전주 여행,420,국밥,NNG
전주 여행,420,전문점,NNG
전주 여행,420,한옥마을,NNP
전주 여행,420,맛집,NNG
전주 여행,420,한옥마을,NNP
전주 여행,420,아침,NNG
전주 여행,420,식사,NNG
전주 여행,420,시래기,NNG
전주 여행,420,국밥,NNG
전주 여행,420,한옥,NNG
전주 여행,420,마을,NNG
전주 여행,420,에서,JKB
전주 여행,420,아침,NNG
전주 여행,420,11,SN
전주 여행,420,시각,NNG
전주 여행,420,인데,VCP+EC
전주 여행,420,아침,NNG
전주 여행,420,식사,NNG
전주 여행,420,가능,NNG
전주 여행,420,식당,NNG
전주 여행,421,171216,SN
전주 여행,421,17,SN
전주 여행,421,국내,NNG
전주 여행,421,171216,SN
전주 여행,421,17,SN
전주 여행,421,네오,NNP
전주 여행,421,2018,SN
전주 여행,421,10,SN
전주 여행,421,11,SN
전주 여행,421,간식,NNG
전주 여행,421,추억,NNG
전주 여행,421,가게,NNG
전주 여행,421,구경,NNG
전주 여행,421,카카오,NNG
전주 여행,421,캐릭터,NNG
전주 여행,421,달고나,NNP
전주 여행,421,불량,NNG
전주 여행,421,식품,NNG
전주 여행,421,가지,VX
전주 여행,421,나왔,VV+EP
전주 여행,421,여기,NP
전주 여행,421,완자,NNG
전주 여행,421,꼬치,NNG
전주 여행,421,체다,NNP
전주 여행,421,치즈,NNG
전주 여행,421,완자,NNG
전주 여행,421,꼬치,NNG
전주 여행,421,사고,NNG
전주 여행,422,봐야,VX+EC
전주 여행,422,비빔밥,NNG
전주 여행,422,맛집,NNG
전주 여행,422,가족,NNG
전주 여행,422,회관,NNG
전주 여행,422,봐야,VX+EC
전주 여행,422,비빔밥,NNG
전주 여행,422,맛집,NNG
전주 여행,422,가족,NNG
전주 여행,422,회관,NNG
전주 여행,422,상담,NNG
전주 여행,422,다가,EC
전주 여행,422,계신,VV+ETM
전주 여행,422,팀원,NNG
전주 여행,422,합류,NNG
전주 여행,422,해서,XSV+EC
전주 여행,422,저녁,NNG
전주 여행,422,으러,EC
전주 여행,422,비빔밥,NNG
전주 여행,422,는데,EC
전주 여행,422,맛집,NNG
전주 여행,422,추천,NNG
전주 여행,422,셔서,EP+EC
전주 여행,422,고고씽,NNP
전주 여행,423,브런치,NNP
전주 여행,423,찾아간,VV+ETM
전주 여행,423,예쁜,VA+ETM
전주 여행,423,카페,NNG
전주 여행,423,투리,NNG
전주 여행,423,스타,NNG
전주 여행,423,turista,SL
전주 여행,423,마지막,NNG
전주 여행,423,오전,NNG
전주 여행,423,부터,JX
전주 여행,423,브런치,NNP
전주 여행,423,너무,MAG
전주 여행,423,아쉽,VA
전주 여행,423,브런치,NNP
전주 여행,423,카페,NNP
전주 여행,423,거의,MAG
전주 여행,423,으나,EC
전주 여행,423,폭풍,NNG
전주 여행,423,검색,NNG
전주 여행,423,으로,JKB
전주 여행,423,찾아낸,VV+ETM
전주 여행,423,브런치,NNP
전주 여행,423,카페,NNG
전주 여행,423,투리,NNG
전주 여행,423,스타,NNG
전주 여행,423,한옥,NNG
전주 여행,423,마을,NNG
전주 여행,423,근처,NNG
전주 여행,423,호텔,NNG
전주 여행,423,아래,NNG
전주 여행,423,한적,XR
전주 여행,423,카페,NNG
전주 여행,424,2020,SN
전주 여행,424,08,SN
전주 여행,424,22,SN
전주 여행,424,23,SN
전주 여행,424,다녀왔,VV+EP
전주 여행,424,마이산,NNP
전주 여행,424,휴게소,NNG
전주 여행,424,에서,JKB
전주 여행,424,마이산,NNP
전주 여행,424,배경,NNG
전주 여행,424,으로,JKB
전주 여행,424,덕진,NNP
전주 여행,424,공원,NNG
전주 여행,424,에서,JKB
전주 여행,424,연꽃,NNG
전주 여행,424,텐데,NNB+VCP+EC
전주 여행,424,연꽃,NNG
전주 여행,424,다져서,VV+EC
전주 여행,424,아쉬웠,VV+EP
전주 여행,424,약한,VA+ETM
전주 여행,424,영화,NNG
전주 여행,424,호텔,NNG
전주 여행,424,체크인,NNG
전주 여행,424,맛집,NNG
전주 여행,424,한국,NNP
전주 여행,424,에서,JKB
전주 여행,425,생선,NNG
전주 여행,425,구이,NNG
전주 여행,425,본가,NNG
전주 여행,425,조기,NNG
전주 여행,425,매운탕,NNG
전주 여행,425,겸사겸사,MAG
전주 여행,425,도착,NNG
전주 여행,425,해서,XSV+EC
전주 여행,425,조기,NNG
전주 여행,425,매운탕,NNG
전주 여행,425,너무,MAG
전주 여행,425,어서,EC
전주 여행,425,검색,NNG
전주 여행,425,해서,XSV+EC
전주 여행,425,찾아간,VV+ETM
전주 여행,425,생선,NNG
전주 여행,425,바로,MAG
전주 여행,425,주차장,NNG
전주 여행,425,아주,MAG
전주 여행,425,식사,NNG
전주 여행,425,아니,VCN
